start time;end time;elapsed utime;curr pitch;curr yaw;pwm pitch;pwm yaw
1780907685008426;1780907685008427;1;-200;-200;0.990000;-0.990000
1780907685018645;1780907685018646;1;-200;-200;0.990000;-0.990000
1780907685028828;1780907685028829;1;-200;-200;0.990000;-0.990000
1780907685038936;1780907685038938;2;-200;-200;0.990000;-0.990000
1780907685049129;1780907685049130;1;-200;-200;0.990000;-0.990000
1780907685059440;1780907685059441;1;-200;-200;0.990000;-0.990000
1780907685069650;1780907685069651;1;-200;-200;0.990000;-0.990000
1780907685079974;1780907685079976;2;-200;-200;0.990000;-0.990000
1780907685090304;1780907685090305;1;-200;-200;0.990000;-0.990000
1780907685100474;1780907685100475;1;-200;-200;0.990000;-0.990000
1780907685110674;1780907685110675;1;-200;-200;0.990000;-0.990000
1780907685120972;1780907685120974;2;-200;-200;0.990000;-0.990000
1780907685131201;1780907685131202;1;-200;-200;0.990000;-0.990000
1780907685141383;1780907685141385;2;-200;-200;0.990000;-0.990000
1780907685151536;1780907685151537;1;-200;-200;0.990000;-0.990000
1780907685161773;1780907685161775;2;-200;-200;0.990000;-0.990000
1780907685171985;1780907685171986;1;-200;-200;0.990000;-0.990000
1780907685182209;1780907685182211;2;-200;-200;0.990000;-0.990000
1780907685192420;1780907685192421;1;-200;-200;0.990000;-0.990000
1780907685202564;1780907685202566;2;-200;-200;0.990000;-0.990000
1780907685212762;1780907685212764;2;-200;-200;0.990000;-0.990000
1780907685222945;1780907685222946;1;-200;-200;0.990000;-0.990000
1780907685233090;1780907685233091;1;-200;-200;0.990000;-0.990000
1780907685243732;1780907685243734;2;-200;-200;0.990000;-0.990000
1780907685253898;1780907685253900;2;-200;-200;0.990000;-0.990000
1780907685264060;1780907685264061;1;-200;-200;0.990000;-0.990000
1780907685274236;1780907685274237;1;-200;-200;0.990000;-0.990000
1780907685284424;1780907685284425;1;-200;-200;0.990000;-0.990000
1780907685294563;1780907685294565;2;-200;-200;0.990000;-0.990000
1780907685304753;1780907685304754;1;-200;-200;0.990000;-0.990000
1780907685314921;1780907685314923;2;-200;-200;0.990000;-0.990000
1780907685325093;1780907685325094;1;-200;-200;0.990000;-0.990000
1780907685335399;1780907685335400;1;-200;-200;0.990000;-0.990000
1780907685345576;1780907685345577;1;-200;-200;0.990000;-0.990000
1780907685355796;1780907685355797;1;-200;-200;0.990000;-0.990000
1780907685366029;1780907685366030;1;-200;-200;0.990000;-0.990000
1780907685376169;1780907685376170;1;-200;-200;0.990000;-0.990000
1780907685386325;1780907685386326;1;-200;-200;0.990000;-0.990000
1780907685396472;1780907685396474;2;-200;-200;0.990000;-0.990000
1780907685406620;1780907685406622;2;-200;-200;0.990000;-0.990000
1780907685416849;1780907685416850;1;-200;-200;0.990000;-0.990000
1780907685427072;1780907685427074;2;-200;-200;0.990000;-0.990000
1780907685437305;1780907685437307;2;-200;-200;0.990000;-0.990000
1780907685447520;1780907685447521;1;-200;-200;0.990000;-0.990000
1780907685457731;1780907685457732;1;-200;-200;0.990000;-0.990000
1780907685467956;1780907685467957;1;-200;-200;0.990000;-0.990000
1780907685478189;1780907685478191;2;-200;-200;0.990000;-0.990000
1780907685488352;1780907685488353;1;-200;-200;0.990000;-0.990000
1780907685498559;1780907685498561;2;-200;-200;0.990000;-0.990000
1780907685508776;1780907685508777;1;-200;-200;0.990000;-0.990000
1780907685518929;1780907685518931;2;-200;-200;0.990000;-0.990000
1780907685529223;1780907685529224;1;-200;-200;0.990000;-0.990000
1780907685539349;1780907685539350;1;-200;-200;0.990000;-0.990000
1780907685549452;1780907685549453;1;-200;-200;0.990000;-0.990000
1780907685559600;1780907685559601;1;-200;-200;0.990000;-0.990000
1780907685569813;1780907685569814;1;-200;-200;0.990000;-0.990000
1780907685580050;1780907685580051;1;-200;-200;0.990000;-0.990000
1780907685590191;1780907685590193;2;-200;-200;0.990000;-0.990000
1780907685600340;1780907685600341;1;-200;-200;0.990000;-0.990000
1780907685610463;1780907685610464;1;-200;-200;0.990000;-0.990000
1780907685620605;1780907685620607;2;-200;-200;0.990000;-0.990000
1780907685630845;1780907685630888;43;-200;-200;0.990000;-0.990000
1780907685641100;1780907685641101;1;-200;-200;0.990000;-0.990000
1780907685651257;1780907685651258;1;-200;-200;0.990000;-0.990000
1780907685661398;1780907685661399;1;-200;-200;0.990000;-0.990000
1780907685671582;1780907685671584;2;-200;-200;0.990000;-0.990000
1780907685681753;1780907685681755;2;-200;-200;0.990000;-0.990000
1780907685691901;1780907685691902;1;-200;-200;0.990000;-0.990000
1780907685702048;1780907685702049;1;-200;-200;0.990000;-0.990000
1780907685712207;1780907685712208;1;-200;-200;0.990000;-0.990000
1780907685722385;1780907685722386;1;-200;-200;0.990000;-0.990000
1780907685732520;1780907685732521;1;-200;-200;0.990000;-0.990000
1780907685742768;1780907685742770;2;-200;-200;0.990000;-0.990000
1780907685752926;1780907685752928;2;-200;-200;0.990000;-0.990000
1780907685763085;1780907685763087;2;-200;-200;0.990000;-0.990000
1780907685773238;1780907685773239;1;-200;-200;0.990000;-0.990000
1780907685783395;1780907685783396;1;-200;-200;0.990000;-0.990000
1780907685793568;1780907685793570;2;-200;-200;0.990000;-0.990000
1780907685803709;1780907685803710;1;-200;-200;0.990000;-0.990000
1780907685813855;1780907685813856;1;-200;-200;0.990000;-0.990000
1780907685824071;1780907685824072;1;-200;-200;0.990000;-0.990000
1780907685834276;1780907685834277;1;-200;-200;0.990000;-0.990000
1780907685844513;1780907685844515;2;-200;-200;0.990000;-0.990000
1780907685854673;1780907685854674;1;-200;-200;0.990000;-0.990000
1780907685864912;1780907685864913;1;-200;-200;0.990000;-0.990000
1780907685875086;1780907685875088;2;-200;-200;0.990000;-0.990000
1780907685885615;1780907685885617;2;-200;-200;0.990000;-0.990000
1780907685895823;1780907685895824;1;-200;-200;0.990000;-0.990000
1780907685906034;1780907685906035;1;-200;-200;0.990000;-0.990000
1780907685916256;1780907685916257;1;-200;-200;0.990000;-0.990000
1780907685926459;1780907685926460;1;-200;-200;0.990000;-0.990000
1780907685936677;1780907685936679;2;-200;-200;0.990000;-0.990000
1780907685946934;1780907685946936;2;-200;-200;0.990000;-0.990000
1780907685957137;1780907685957138;1;-200;-200;0.990000;-0.990000
1780907685967282;1780907685967283;1;-200;-200;0.990000;-0.990000
1780907685977458;1780907685977459;1;-200;-200;0.990000;-0.990000
1780907685987602;1780907685987604;2;-200;-200;0.990000;-0.990000
1780907685997757;1780907685997758;1;-200;-200;0.990000;-0.990000
1780907686007933;1780907686007934;1;-200;-200;0.990000;-0.990000
1780907686018156;1780907686018157;1;-200;-200;0.990000;-0.990000
1780907686028372;1780907686028373;1;-200;-200;0.990000;-0.990000
1780907686038479;1780907686038480;1;-200;-200;0.990000;-0.990000
1780907686048708;1780907686048709;1;-200;-200;0.990000;-0.990000
1780907686058841;1780907686058842;1;-200;-200;0.990000;-0.990000
1780907686069042;1780907686069043;1;-200;-200;0.990000;-0.990000
1780907686079197;1780907686079199;2;-200;-200;0.990000;-0.990000
1780907686089459;1780907686089460;1;-200;-200;0.990000;-0.990000
1780907686099613;1780907686099614;1;-200;-200;0.990000;-0.990000
1780907686109785;1780907686109786;1;-200;-200;0.990000;-0.990000
1780907686120045;1780907686120046;1;-200;-200;0.990000;-0.990000
1780907686130239;1780907686130240;1;-200;-200;0.990000;-0.990000
1780907686140462;1780907686140464;2;-200;-200;0.990000;-0.990000
1780907686150697;1780907686150699;2;-200;-200;0.990000;-0.990000
1780907686160876;1780907686160878;2;-200;-200;0.990000;-0.990000
1780907686171111;1780907686171112;1;-200;-200;0.990000;-0.990000
1780907686181282;1780907686181284;2;-200;-200;0.990000;-0.990000
1780907686191414;1780907686191415;1;-200;-200;0.990000;-0.990000
1780907686201640;1780907686201641;1;-200;-200;0.990000;-0.990000
1780907686211844;1780907686211845;1;-200;-200;0.990000;-0.990000
1780907686222069;1780907686222070;1;-200;-200;0.990000;-0.990000
1780907686232216;1780907686232217;1;-200;-200;0.990000;-0.990000
1780907686242489;1780907686242491;2;-200;-200;0.990000;-0.990000
1780907686252694;1780907686252695;1;-200;-200;0.990000;-0.990000
1780907686262841;1780907686262843;2;-200;-200;0.990000;-0.990000
1780907686273111;1780907686273112;1;-200;-200;0.990000;-0.990000
1780907686283375;1780907686283377;2;-200;-200;0.990000;-0.990000
1780907686293519;1780907686293521;2;-200;-200;0.990000;-0.990000
1780907686303687;1780907686303688;1;-200;-200;0.990000;-0.990000
1780907686313895;1780907686313896;1;-200;-200;0.990000;-0.990000
1780907686324032;1780907686324033;1;-200;-200;0.990000;-0.990000
1780907686334151;1780907686334152;1;-200;-200;0.990000;-0.990000
1780907686344295;1780907686344296;1;-200;-200;0.990000;-0.990000
1780907686354522;1780907686354523;1;-200;-200;0.990000;-0.990000
1780907686364643;1780907686364644;1;-200;-200;0.990000;-0.990000
1780907686374912;1780907686374914;2;-200;-200;0.990000;-0.990000
1780907686385126;1780907686385127;1;-200;-200;0.990000;-0.990000
1780907686395273;1780907686395275;2;-200;-200;0.990000;-0.990000
1780907686405444;1780907686405445;1;-200;-200;0.990000;-0.990000
1780907686415607;1780907686415608;1;-200;-200;0.990000;-0.990000
1780907686425857;1780907686425858;1;-200;-200;0.990000;-0.990000
1780907686436095;1780907686436096;1;-200;-200;0.990000;-0.990000
1780907686446204;1780907686446204;0;-200;-200;0.990000;-0.990000
1780907686456359;1780907686456361;2;-200;-200;0.990000;-0.990000
1780907686466513;1780907686466514;1;-200;-200;0.990000;-0.990000
1780907686476669;1780907686476671;2;-200;-200;0.990000;-0.990000
1780907686486815;1780907686486816;1;-200;-200;0.990000;-0.990000
1780907686496971;1780907686496973;2;-200;-200;0.990000;-0.990000
1780907686507126;1780907686507127;1;-200;-200;0.990000;-0.990000
1780907686517293;1780907686517295;2;-200;-200;0.990000;-0.990000
1780907686564940;1780907686564942;2;-200;-200;0.990000;-0.990000
1780907686574977;1780907686574979;2;-200;-200;0.990000;-0.990000
1780907686585102;1780907686585103;1;-200;-200;0.990000;-0.990000
1780907686595278;1780907686595279;1;-200;-200;0.990000;-0.990000
1780907686605424;1780907686605426;2;-200;-200;0.990000;-0.990000
1780907686615600;1780907686615601;1;-200;-200;0.990000;-0.990000
1780907686625771;1780907686625772;1;-200;-200;0.990000;-0.990000
1780907686635907;1780907686635909;2;-200;-200;0.990000;-0.990000
1780907686646059;1780907686646060;1;-200;-200;0.990000;-0.990000
1780907686656220;1780907686656221;1;-200;-200;0.990000;-0.990000
1780907686666374;1780907686666375;1;-200;-200;0.990000;-0.990000
1780907686676521;1780907686676522;1;-200;-200;0.990000;-0.990000
1780907686686677;1780907686686679;2;-200;-200;0.990000;-0.990000
1780907686696829;1780907686696831;2;-200;-200;0.990000;-0.990000
1780907686706997;1780907686706998;1;-200;-200;0.990000;-0.990000
1780907686717160;1780907686717161;1;-200;-200;0.990000;-0.990000
1780907686727317;1780907686727318;1;-200;-200;0.990000;-0.990000
1780907686737470;1780907686737471;1;-200;-200;0.990000;-0.990000
1780907686747613;1780907686747615;2;-200;-200;0.990000;-0.990000
1780907686757763;1780907686757764;1;-200;-200;0.990000;-0.990000
1780907686767907;1780907686767908;1;-200;-200;0.990000;-0.990000
1780907686778063;1780907686778065;2;-200;-200;0.990000;-0.990000
1780907686788189;1780907686788190;1;-200;-200;0.990000;-0.990000
1780907686798352;1780907686798354;2;-200;-200;0.990000;-0.990000
1780907686808456;1780907686808457;1;-200;-200;0.990000;-0.990000
1780907686818597;1780907686818598;1;-200;-200;0.990000;-0.990000
1780907686828740;1780907686828741;1;-200;-200;0.990000;-0.990000
1780907686838912;1780907686838914;2;-200;-200;0.990000;-0.990000
1780907686849048;1780907686849050;2;-200;-200;0.990000;-0.990000
1780907686859165;1780907686859167;2;-200;-200;0.990000;-0.990000
1780907686869340;1780907686869341;1;-200;-200;0.990000;-0.990000
1780907686879492;1780907686879493;1;-200;-200;0.990000;-0.990000
1780907686889647;1780907686889648;1;-200;-200;0.990000;-0.990000
1780907686899778;1780907686899779;1;-200;-200;0.990000;-0.990000
1780907686909927;1780907686909929;2;-200;-200;0.990000;-0.990000
1780907686920085;1780907686920086;1;-200;-200;0.990000;-0.990000
1780907686930231;1780907686930233;2;-200;-200;0.990000;-0.990000
1780907686940443;1780907686940445;2;-200;-200;0.990000;-0.990000
1780907686950587;1780907686950588;1;-200;-200;0.990000;-0.990000
1780907686960723;1780907686960725;2;-200;-200;0.990000;-0.990000
1780907686970890;1780907686970891;1;-200;-200;0.990000;-0.990000
1780907686981113;1780907686981115;2;-200;-200;0.990000;-0.990000
1780907686991254;1780907686991255;1;-200;-200;0.990000;-0.990000
1780907687001379;1780907687001381;2;-200;-200;0.990000;-0.990000
1780907687011526;1780907687011527;1;-200;-200;0.990000;-0.990000
1780907687021674;1780907687021675;1;-200;-200;0.990000;-0.990000
1780907687031855;1780907687031856;1;-200;-200;0.990000;-0.990000
1780907687042055;1780907687042056;1;-200;-200;0.990000;-0.990000
1780907687052252;1780907687052253;1;-200;-200;0.990000;-0.990000
1780907687062362;1780907687062363;1;-200;-200;0.990000;-0.990000
1780907687072465;1780907687072466;1;-200;-200;0.990000;-0.990000
1780907687082598;1780907687082599;1;-200;-200;0.990000;-0.990000
1780907687092731;1780907687092733;2;-200;-200;0.990000;-0.990000
1780907687102899;1780907687102901;2;-200;-200;0.990000;-0.990000
1780907687113034;1780907687113035;1;-200;-200;0.990000;-0.990000
1780907687123212;1780907687123214;2;-200;-200;0.990000;-0.990000
1780907687133355;1780907687133357;2;-200;-200;0.990000;-0.990000
1780907687143490;1780907687143491;1;-200;-200;0.990000;-0.990000
1780907687153638;1780907687153639;1;-200;-200;0.990000;-0.990000
1780907687163786;1780907687163787;1;-200;-200;0.990000;-0.990000
1780907687173920;1780907687173921;1;-200;-200;0.990000;-0.990000
1780907687184131;1780907687184132;1;-200;-200;0.990000;-0.990000
1780907687194385;1780907687194386;1;-200;-200;0.990000;-0.990000
1780907687204776;1780907687204777;1;-200;-200;0.990000;-0.990000
1780907687214902;1780907687214903;1;-200;-200;0.990000;-0.990000
1780907687225039;1780907687225041;2;-200;-200;0.990000;-0.990000
1780907687235180;1780907687235191;11;-200;-200;0.990000;-0.990000
1780907687245349;1780907687245350;1;-200;-200;0.990000;-0.990000
1780907687255493;1780907687255494;1;-200;-200;0.990000;-0.990000
1780907687265638;1780907687265640;2;-200;-200;0.990000;-0.990000
1780907687275776;1780907687275778;2;-200;-200;0.990000;-0.990000
1780907687285910;1780907687285911;1;-200;-200;0.990000;-0.990000
1780907687296053;1780907687296055;2;-200;-200;0.990000;-0.990000
1780907687306197;1780907687306198;1;-200;-200;0.990000;-0.990000
1780907687316301;1780907687316302;1;-200;-200;0.990000;-0.990000
1780907687326417;1780907687326419;2;-200;-200;0.990000;-0.990000
1780907687336552;1780907687336553;1;-200;-200;0.990000;-0.990000
1780907687346678;1780907687346679;1;-200;-200;0.990000;-0.990000
1780907687356909;1780907687356910;1;-200;-200;0.990000;-0.990000
1780907687367119;1780907687367120;1;-200;-200;0.990000;-0.990000
1780907687377351;1780907687377352;1;-200;-200;0.990000;-0.990000
1780907687387566;1780907687387567;1;-200;-200;0.990000;-0.990000
1780907687397772;1780907687397773;1;-200;-200;0.990000;-0.990000
1780907687407976;1780907687407977;1;-200;-200;0.990000;-0.990000
1780907687418185;1780907687418187;2;1000;-1000;0.990000;-0.990000
1780907687428317;1780907687428319;2;1000;-1000;-0.990000;-0.990000
1780907687438440;1780907687438441;1;1000;-1000;-0.990000;-0.990000
1780907687448585;1780907687448586;1;1000;-1000;-0.990000;-0.990000
1780907687458793;1780907687458795;2;1000;-1000;-0.990000;-0.990000
1780907687468958;1780907687468959;1;1000;-1000;-0.990000;-0.990000
1780907687479199;1780907687479203;4;1000;-1000;-0.990000;-0.990000
1780907687489426;1780907687489427;1;1000;-1000;-0.990000;-0.990000
1780907687499570;1780907687499571;1;1000;-1000;-0.990000;-0.990000
1780907687509738;1780907687509739;1;1000;-1000;-0.990000;-0.990000
1780907687519881;1780907687519882;1;1000;-1000;-0.990000;-0.990000
1780907687530034;1780907687530036;2;1000;-1000;-0.990000;-0.990000
1780907687540258;1780907687540260;2;1000;-1000;-0.990000;-0.990000
1780907687550422;1780907687550423;1;1000;-1000;-0.990000;-0.990000
1780907687560772;1780907687560772;0;1000;-1000;-0.990000;-0.990000
1780907687570971;1780907687570973;2;1000;-1000;-0.990000;-0.990000
1780907687581155;1780907687581156;1;1000;-1000;-0.990000;-0.990000
1780907687591327;1780907687591329;2;1000;-1000;-0.990000;-0.990000
1780907687601543;1780907687601545;2;1000;-1000;-0.990000;-0.990000
1780907687612072;1780907687612074;2;1000;-1000;-0.990000;-0.990000
1780907687622399;1780907687622400;1;1000;-1000;-0.990000;-0.990000
1780907687632582;1780907687632584;2;1000;-1000;-0.990000;-0.990000
1780907687642873;1780907687642875;2;1000;-1000;-0.990000;-0.990000
1780907687653033;1780907687653035;2;1000;-1000;-0.990000;-0.990000
1780907687663178;1780907687663180;2;1000;-1000;-0.990000;-0.990000
1780907687673334;1780907687673336;2;1000;-1000;-0.990000;-0.990000
1780907687683490;1780907687683491;1;1000;-1000;-0.990000;-0.990000
1780907687693659;1780907687693660;1;1000;-1000;-0.990000;-0.990000
1780907687703803;1780907687703804;1;1000;-1000;-0.990000;-0.990000
1780907687713947;1780907687713948;1;1000;-1000;-0.990000;-0.990000
1780907687724159;1780907687724161;2;1000;-1000;-0.990000;-0.990000
1780907687734325;1780907687734326;1;1000;-1000;-0.990000;-0.990000
1780907687744490;1780907687744491;1;1000;-1000;-0.990000;-0.990000
1780907687754716;1780907687754717;1;1000;-1000;-0.990000;-0.990000
1780907687765002;1780907687765003;1;1000;-1000;-0.990000;-0.990000
1780907687775138;1780907687775139;1;1000;-1000;-0.990000;-0.990000
1780907687785273;1780907687785275;2;1000;-1000;-0.990000;-0.990000
1780907687795519;1780907687795520;1;1000;-1000;-0.990000;-0.990000
1780907687805687;1780907687805688;1;1000;-1000;-0.990000;-0.990000
1780907687815893;1780907687815894;1;1000;-1000;-0.990000;-0.990000
1780907687826012;1780907687826013;1;1000;-1000;-0.990000;-0.990000
1780907687836843;1780907687836844;1;1000;-1000;-0.990000;-0.990000
1780907687846954;1780907687846956;2;1000;-1000;-0.990000;-0.990000
1780907687857103;1780907687857104;1;1000;-1000;-0.990000;-0.990000
1780907687867365;1780907687867366;1;1000;-1000;-0.990000;-0.990000
1780907687877646;1780907687877647;1;1000;-1000;-0.990000;-0.990000
1780907687887836;1780907687887837;1;1000;-1000;-0.990000;-0.990000
1780907687898022;1780907687898023;1;1000;-1000;-0.990000;-0.990000
1780907687908234;1780907687908235;1;1000;-1000;-0.990000;-0.990000
1780907687918451;1780907687918452;1;1000;-1000;-0.990000;-0.990000
1780907687928647;1780907687928648;1;1000;-1000;-0.990000;-0.990000
1780907687938804;1780907687938806;2;1000;-1000;-0.990000;-0.990000
1780907687948954;1780907687948956;2;1000;-1000;-0.990000;-0.990000
1780907687959118;1780907687959119;1;1000;-1000;-0.990000;-0.990000
1780907687969300;1780907687969302;2;1000;-1000;-0.990000;-0.990000
1780907687979504;1780907687979506;2;1000;-1000;-0.990000;-0.990000
1780907687989657;1780907687989658;1;1000;-1000;-0.990000;-0.990000
1780907687999879;1780907687999880;1;1000;-1000;-0.990000;-0.990000
1780907688010099;1780907688010101;2;1000;-1000;-0.990000;-0.990000
1780907688020388;1780907688020389;1;1000;-1000;-0.990000;-0.990000
1780907688030562;1780907688030564;2;1000;-1000;-0.990000;-0.990000
1780907688040796;1780907688040797;1;1000;-1000;-0.990000;-0.990000
1780907688050962;1780907688050964;2;1000;-1000;-0.990000;-0.990000
1780907688061201;1780907688061202;1;1000;-1000;-0.990000;-0.990000
1780907688071485;1780907688071486;1;1000;-1000;-0.990000;-0.990000
1780907688081606;1780907688081607;1;1000;-1000;-0.990000;-0.990000
1780907688091815;1780907688091817;2;1000;-1000;-0.990000;-0.990000
1780907688102119;1780907688102120;1;1000;-1000;-0.990000;-0.990000
1780907688112805;1780907688112806;1;1000;-1000;-0.990000;-0.990000
1780907688123011;1780907688123013;2;1000;-1000;-0.990000;-0.990000
1780907688133326;1780907688133328;2;1000;-1000;-0.990000;-0.990000
1780907688143505;1780907688143507;2;1000;-1000;-0.990000;-0.990000
1780907688153696;1780907688153697;1;1000;-1000;-0.990000;-0.990000
1780907688163881;1780907688163883;2;1000;-1000;-0.990000;-0.990000
1780907688174016;1780907688174017;1;1000;-1000;-0.990000;-0.990000
1780907688184178;1780907688184179;1;1000;-1000;-0.990000;-0.990000
1780907688194361;1780907688194363;2;1000;-1000;-0.990000;-0.990000
1780907688204633;1780907688204634;1;1000;-1000;-0.990000;-0.990000
1780907688214861;1780907688214862;1;1000;-1000;-0.990000;-0.990000
1780907688225025;1780907688225026;1;1000;-1000;-0.990000;-0.990000
1780907688235181;1780907688235183;2;1000;-1000;-0.990000;-0.990000
1780907688245436;1780907688245438;2;1000;-1000;-0.990000;-0.990000
1780907688255656;1780907688255658;2;1000;-1000;-0.990000;-0.990000
1780907688265897;1780907688265899;2;1000;-1000;-0.990000;-0.990000
1780907688276058;1780907688276059;1;1000;-1000;-0.990000;-0.990000
1780907688286282;1780907688286283;1;1000;-1000;-0.990000;-0.990000
1780907688296477;1780907688296478;1;1000;-1000;-0.990000;-0.990000
1780907688306683;1780907688306684;1;1000;-1000;-0.990000;-0.990000
1780907688316884;1780907688316885;1;1000;-1000;-0.990000;-0.990000
1780907688327074;1780907688327075;1;1000;-1000;-0.990000;-0.990000
1780907688337266;1780907688337267;1;1000;-1000;-0.990000;-0.990000
1780907688347376;1780907688347377;1;1000;-1000;-0.990000;-0.990000
1780907688357651;1780907688357653;2;1000;-1000;-0.990000;-0.990000
1780907688367777;1780907688367779;2;1000;-1000;-0.990000;-0.990000
1780907688377991;1780907688377993;2;1000;-1000;-0.990000;-0.990000
1780907688388123;1780907688388124;1;1000;-1000;-0.990000;-0.990000
1780907688398298;1780907688398299;1;1000;-1000;-0.990000;-0.990000
1780907688408469;1780907688408472;3;1000;-1000;-0.990000;-0.990000
1780907688418690;1780907688418691;1;1000;-1000;-0.990000;-0.990000
1780907688428830;1780907688428831;1;1000;-1000;-0.990000;-0.990000
1780907688439042;1780907688439043;1;1000;-1000;-0.990000;-0.990000
1780907688449258;1780907688449259;1;1000;-1000;-0.990000;-0.990000
1780907688459689;1780907688459691;2;1000;-1000;-0.990000;-0.990000
1780907688469839;1780907688469840;1;1000;-1000;-0.990000;-0.990000
1780907688479973;1780907688479974;1;1000;-1000;-0.990000;-0.990000
1780907688490249;1780907688490250;1;1000;-1000;-0.990000;-0.990000
1780907688500485;1780907688500485;0;1000;-1000;-0.990000;-0.990000
1780907688510670;1780907688510672;2;1000;-1000;-0.990000;-0.990000
1780907688520910;1780907688520912;2;1000;-1000;-0.990000;-0.990000
1780907688531038;1780907688531040;2;1000;-1000;-0.990000;-0.990000
1780907688541186;1780907688541188;2;1000;-1000;-0.990000;-0.990000
1780907688551413;1780907688551414;1;1000;-1000;-0.990000;-0.990000
1780907688561707;1780907688561708;1;1000;-1000;-0.990000;-0.990000
1780907688571845;1780907688571846;1;1000;-1000;-0.990000;-0.990000
1780907688582176;1780907688582177;1;1000;-1000;-0.990000;-0.990000
1780907688592288;1780907688592289;1;1000;-1000;-0.990000;-0.990000
1780907688602394;1780907688602395;1;1000;-1000;-0.990000;-0.990000
1780907688612599;1780907688612608;9;1000;-1000;-0.990000;-0.990000
1780907688622796;1780907688622797;1;1000;-1000;-0.990000;-0.990000
1780907688632908;1780907688632909;1;1000;-1000;-0.990000;-0.990000
1780907688643163;1780907688643165;2;1000;-1000;-0.990000;-0.990000
1780907688653347;1780907688653348;1;1000;-1000;-0.990000;-0.990000
1780907688663533;1780907688663535;2;1000;-1000;-0.990000;-0.990000
1780907688673687;1780907688673689;2;1000;-1000;-0.990000;-0.990000
1780907688683813;1780907688683815;2;1000;-1000;-0.990000;-0.990000
1780907688693943;1780907688693944;1;1000;-1000;-0.990000;-0.990000
1780907688704157;1780907688704158;1;1000;-1000;-0.990000;-0.990000
1780907688714362;1780907688714363;1;1000;-1000;-0.990000;-0.990000
1780907688724597;1780907688724598;1;1000;-1000;-0.990000;-0.990000
1780907688734734;1780907688734736;2;1000;-1000;-0.990000;-0.990000
1780907688744932;1780907688744934;2;1000;-1000;-0.990000;-0.990000
1780907688755162;1780907688755164;2;1000;-1000;-0.990000;-0.990000
1780907688765304;1780907688765305;1;1000;-1000;-0.990000;-0.990000
1780907688775530;1780907688775531;1;1000;-1000;-0.990000;-0.990000
1780907688785708;1780907688785709;1;1000;-1000;-0.990000;-0.990000
1780907688795917;1780907688795918;1;1000;-1000;-0.990000;-0.990000
1780907688806211;1780907688806212;1;1000;-1000;-0.990000;-0.990000
1780907688816356;1780907688816356;0;1000;-1000;-0.990000;-0.990000
1780907688826523;1780907688826523;0;1000;-1000;-0.990000;-0.990000
1780907688836722;1780907688836723;1;1000;-1000;-0.990000;-0.990000
1780907688846939;1780907688846942;3;1000;-1000;-0.990000;-0.990000
1780907688857132;1780907688857134;2;1000;-1000;-0.990000;-0.990000
1780907688867247;1780907688867248;1;1000;-1000;-0.990000;-0.990000
1780907688877379;1780907688877380;1;1000;-1000;-0.990000;-0.990000
1780907688887537;1780907688887538;1;1000;-1000;-0.990000;-0.990000
1780907688897692;1780907688897693;1;1000;-1000;-0.990000;-0.990000
1780907688907896;1780907688907897;1;1000;-1000;-0.990000;-0.990000
1780907688918049;1780907688918050;1;1000;-1000;-0.990000;-0.990000
1780907688928194;1780907688928195;1;1000;-1000;-0.990000;-0.990000
1780907688938345;1780907688938346;1;1000;-1000;-0.990000;-0.990000
1780907688948579;1780907688948580;1;1000;-1000;-0.990000;-0.990000
1780907688958791;1780907688958792;1;1000;-1000;-0.990000;-0.990000
1780907688968932;1780907688968933;1;1000;-1000;-0.990000;-0.990000
1780907688979093;1780907688979095;2;1000;-1000;-0.990000;-0.990000
1780907688989349;1780907688989350;1;1000;-1000;-0.990000;-0.990000
1780907688999537;1780907688999538;1;1000;-1000;-0.990000;-0.990000
1780907689009833;1780907689009834;1;1000;-1000;-0.990000;-0.990000
1780907689020076;1780907689020077;1;1000;-1000;-0.990000;-0.990000
1780907689030266;1780907689030267;1;1000;-1000;-0.990000;-0.990000
1780907689040398;1780907689040399;1;1000;-1000;-0.990000;-0.990000
1780907689050547;1780907689050548;1;1000;-1000;-0.990000;-0.990000
1780907689060771;1780907689060772;1;1000;-1000;-0.990000;-0.990000
1780907689070947;1780907689070948;1;1000;-1000;-0.990000;-0.990000
1780907689081315;1780907689081317;2;1000;-1000;-0.990000;-0.990000
1780907689091519;1780907689091520;1;1000;-1000;-0.990000;-0.990000
1780907689101628;1780907689101629;1;1000;-1000;-0.990000;-0.990000
1780907689111906;1780907689111907;1;1000;-1000;-0.990000;-0.990000
1780907689122196;1780907689122197;1;1000;-1000;-0.990000;-0.990000
1780907689132479;1780907689132480;1;1000;-1000;-0.990000;-0.990000
1780907689142662;1780907689142663;1;1000;-1000;-0.990000;-0.990000
1780907689153097;1780907689153098;1;1000;-1000;-0.990000;-0.990000
1780907689163342;1780907689163344;2;1000;-1000;-0.990000;-0.990000
1780907689173495;1780907689173496;1;1000;-1000;-0.990000;-0.990000
1780907689183756;1780907689183757;1;1000;-1000;-0.990000;-0.990000
1780907689193924;1780907689193926;2;1000;-1000;-0.990000;-0.990000
1780907689204118;1780907689204119;1;1000;-1000;-0.990000;-0.990000
1780907689214336;1780907689214337;1;1000;-1000;-0.990000;-0.990000
1780907689224463;1780907689224465;2;1000;-1000;-0.990000;-0.990000
1780907689234766;1780907689234767;1;1000;-1000;-0.990000;-0.990000
